imageFilename,bboxes
.\rgb_\C507_2017_12_31_23_14_22\16.jpg,"[[103.0, 114.0, 26.0, 17.0], [104.0, 123.0, 49.0, 34.0], [132.0, 113.0, 23.0, 25.0], [143.0, 94.0, 19.0, 22.0]]"
.\rgb_\C507_2017_12_31_23_14_22\17.jpg,"[[103.0, 114.0, 26.0, 17.0], [103.0, 131.0, 50.0, 19.0], [127.0, 115.0, 29.0, 21.0], [140.0, 96.0, 23.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_14_22\18.jpg,"[[103.0, 127.0, 41.0, 23.0], [107.0, 113.0, 22.0, 19.0], [125.0, 111.0, 27.0, 24.0], [139.0, 92.0, 20.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_14_22\19.jpg,"[[108.0, 128.0, 33.0, 24.0], [130.0, 118.0, 26.0, 21.0], [138.0, 92.0, 23.0, 22.0], [99.0, 110.0, 25.0, 22.0]]"
.\rgb_\C507_2017_12_31_23_14_22\20.jpg,"[[101.0, 118.0, 49.0, 38.0], [132.0, 117.0, 23.0, 18.0], [143.0, 95.0, 15.0, 16.0]]"
.\rgb_\C507_2017_12_31_23_34_24\1.jpg,"[[111.0, 116.0, 13.0, 13.0]]"
.\rgb_\C507_2017_12_31_23_34_24\2.jpg,"[[109.0, 113.0, 18.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_34_24\3.jpg,"[[109.0, 114.0, 15.0, 17.0]]"
.\rgb_\C507_2017_12_31_23_34_24\4.jpg,"[[107.0, 112.0, 17.0, 17.0]]"
.\rgb_\C507_2017_12_31_23_34_24\5.jpg,"[[110.0, 114.0, 14.0, 18.0]]"
.\rgb_\C507_2017_12_31_23_34_24\6.jpg,"[[102.0, 112.0, 21.0, 17.0]]"
.\rgb_\C507_2017_12_31_23_34_24\7.jpg,"[[108.0, 113.0, 22.0, 21.0]]"
.\rgb_\C507_2017_12_31_23_34_24\8.jpg,"[[103.0, 112.0, 21.0, 18.0]]"
.\rgb_\C507_2017_12_31_23_34_24\9.jpg,"[[103.0, 111.0, 24.0, 26.0]]"
.\rgb_\C507_2017_12_31_23_34_24\10.jpg,"[[105.0, 113.0, 27.0, 27.0]]"
.\rgb_\C507_2017_12_31_23_34_24\11.jpg,"[[107.0, 112.0, 23.0, 21.0]]"
.\rgb_\C507_2017_12_31_23_34_24\12.jpg,"[[101.0, 112.0, 26.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_34_24\13.jpg,"[[105.0, 112.0, 22.0, 21.0]]"
.\rgb_\C507_2017_12_31_23_34_24\14.jpg,"[[102.0, 112.0, 22.0, 17.0]]"
.\rgb_\C507_2017_12_31_23_34_24\15.jpg,"[[108.0, 109.0, 19.0, 22.0]]"
.\rgb_\C507_2017_12_31_23_34_24\16.jpg,"[[106.0, 112.0, 22.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_34_24\17.jpg,"[[106.0, 108.0, 24.0, 25.0]]"
.\rgb_\C507_2017_12_31_23_34_24\18.jpg,"[[107.0, 113.0, 17.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_34_24\19.jpg,"[[108.0, 111.0, 19.0, 21.0]]"
.\rgb_\C507_2017_12_31_23_34_24\20.jpg,"[[109.0, 112.0, 15.0, 20.0]]"
.\rgb_\C507_2017_12_31_23_54_13\1.jpg,"[[105.0, 166.0, 123.0, 61.0], [106.0, 111.0, 24.0, 22.0]]"
.\rgb_\C507_2017_12_31_23_54_13\2.jpg,"[[102.0, 165.0, 118.0, 52.0], [103.0, 110.0, 34.0, 23.0], [166.0, 102.0, 29.0, 15.0]]"
.\rgb_\C507_2017_12_31_23_54_13\3.jpg,"[[101.0, 104.0, 28.0, 31.0], [102.0, 162.0, 124.0, 59.0], [167.0, 103.0, 29.0, 19.0]]"
.\rgb_\C507_2017_12_31_23_54_13\4.jpg,"[[101.0, 165.0, 123.0, 56.0], [105.0, 112.0, 23.0, 18.0], [164.0, 99.0, 31.0, 23.0]]"
.\rgb_\C507_2017_12_31_23_54_13\5.jpg,"[[103.0, 102.0, 24.0, 29.0], [168.0, 100.0, 28.0, 21.0], [97.0, 162.0, 131.0, 63.0]]"
.\rgb_\C507_2017_12_31_23_54_13\6.jpg,"[[102.0, 167.0, 116.0, 57.0], [103.0, 106.0, 25.0, 26.0], [169.0, 103.0, 20.0, 17.0]]"
.\rgb_\C507_2017_12_31_23_54_13\7.jpg,"[[106.0, 111.0, 31.0, 27.0], [165.0, 99.0, 32.0, 21.0], [99.0, 168.0, 132.0, 57.0]]"
.\rgb_\C507_2017_12_31_23_54_13\8.jpg,"[[103.0, 110.0, 28.0, 23.0], [163.0, 99.0, 34.0, 19.0], [97.0, 166.0, 125.0, 55.0]]"
.\rgb_\C507_2017_12_31_23_54_13\9.jpg,"[[100.0, 167.0, 122.0, 55.0], [108.0, 110.0, 16.0, 23.0], [161.0, 95.0, 37.0, 26.0]]"
.\rgb_\C507_2017_12_31_23_54_13\10.jpg,"[[108.0, 115.0, 23.0, 19.0], [162.0, 99.0, 34.0, 21.0], [98.0, 162.0, 130.0, 62.0]]"
.\rgb_\C507_2017_12_31_23_54_13\11.jpg,"[[103.0, 109.0, 32.0, 30.0], [165.0, 98.0, 29.0, 28.0], [91.0, 160.0, 131.0, 64.0]]"
.\rgb_\C507_2017_12_31_23_54_13\12.jpg,"[[102.0, 111.0, 31.0, 24.0], [163.0, 99.0, 29.0, 19.0], [99.0, 164.0, 126.0, 55.0]]"
.\rgb_\C507_2017_12_31_23_54_13\13.jpg,"[[102.0, 161.0, 125.0, 54.0], [103.0, 111.0, 27.0, 20.0], [163.0, 100.0, 26.0, 17.0]]"
.\rgb_\C507_2017_12_31_23_54_13\14.jpg,"[[102.0, 112.0, 28.0, 22.0], [162.0, 102.0, 33.0, 19.0], [95.0, 164.0, 127.0, 55.0]]"
.\rgb_\C507_2017_12_31_23_54_13\15.jpg,"[[101.0, 112.0, 32.0, 28.0], [102.0, 164.0, 115.0, 66.0], [168.0, 100.0, 30.0, 25.0]]"
.\rgb_\C507_2017_12_31_23_54_13\16.jpg,"[[100.0, 111.0, 43.0, 31.0], [165.0, 94.0, 38.0, 31.0], [90.0, 159.0, 138.0, 66.0]]"
.\rgb_\C507_2017_12_31_23_54_13\17.jpg,"[[100.0, 105.0, 30.0, 25.0], [169.0, 104.0, 24.0, 17.0], [96.0, 167.0, 125.0, 57.0]]"
.\rgb_\C507_2017_12_31_23_54_13\18.jpg,"[[102.0, 108.0, 31.0, 27.0], [159.0, 94.0, 35.0, 28.0], [98.0, 166.0, 122.0, 60.0]]"
.\rgb_\C507_2017_12_31_23_54_13\19.jpg,"[[102.0, 165.0, 116.0, 55.0], [168.0, 96.0, 32.0, 25.0], [99.0, 104.0, 35.0, 36.0]]"
.\rgb_\C507_2017_12_31_23_54_13\20.jpg,"[[164.0, 101.0, 23.0, 18.0], [93.0, 157.0, 130.0, 64.0], [98.0, 108.0, 34.0, 25.0]]"
.\rgb_\C507_2017_12_31_2_14_13\1.jpg,"[[102.0, 112.0, 19.0, 19.0]]"
.\rgb_\C507_2017_12_31_2_14_13\2.jpg,"[[99.0, 113.0, 22.0, 16.0]]"
.\rgb_\C507_2017_12_31_2_14_13\3.jpg,"[[103.0, 115.0, 21.0, 23.0]]"
.\rgb_\C507_2017_12_31_2_14_13\4.jpg,"[[100.0, 113.0, 23.0, 22.0]]"
.\rgb_\C507_2017_12_31_2_14_13\5.jpg,"[[100.0, 116.0, 23.0, 23.0]]"
.\rgb_\C507_2017_12_31_2_14_13\6.jpg,"[[96.0, 113.0, 32.0, 23.0]]"
.\rgb_\C507_2017_12_31_2_14_13\7.jpg,"[[97.0, 113.0, 27.0, 28.0]]"
.\rgb_\C507_2017_12_31_2_14_13\8.jpg,"[[98.0, 116.0, 28.0, 23.0]]"
.\rgb_\C507_2017_12_31_2_14_13\9.jpg,"[[100.0, 111.0, 24.0, 27.0]]"
.\rgb_\C507_2017_12_31_2_14_13\10.jpg,"[[100.0, 111.0, 29.0, 27.0]]"
.\rgb_\C507_2017_12_31_2_14_13\11.jpg,"[[102.0, 117.0, 25.0, 22.0]]"
.\rgb_\C507_2017_12_31_2_14_13\12.jpg,"[[100.0, 115.0, 22.0, 23.0]]"
.\rgb_\C507_2017_12_31_2_14_13\13.jpg,"[[101.0, 113.0, 28.0, 29.0]]"
.\rgb_\C507_2017_12_31_2_14_13\14.jpg,"[[100.0, 113.0, 24.0, 26.0]]"
.\rgb_\C507_2017_12_31_2_14_13\15.jpg,"[[106.0, 115.0, 18.0, 22.0]]"
.\rgb_\C507_2017_12_31_2_14_13\16.jpg,"[[101.0, 113.0, 29.0, 25.0]]"
.\rgb_\C507_2017_12_31_2_14_13\17.jpg,"[[102.0, 113.0, 25.0, 26.0]]"
.\rgb_\C507_2017_12_31_2_14_13\18.jpg,"[[99.0, 114.0, 23.0, 25.0]]"
.\rgb_\C507_2017_12_31_2_14_13\19.jpg,"[[101.0, 113.0, 25.0, 28.0]]"
.\rgb_\C507_2017_12_31_2_14_13\20.jpg,"[[97.0, 111.0, 25.0, 27.0]]"
.\rgb_\C507_2017_12_31_2_34_18\1.jpg,"[[102.0, 114.0, 22.0, 24.0]]"
.\rgb_\C507_2017_12_31_2_34_18\2.jpg,"[[102.0, 113.0, 22.0, 28.0]]"
.\rgb_\C507_2017_12_31_2_34_18\3.jpg,"[[103.0, 116.0, 24.0, 24.0]]"
.\rgb_\C507_2017_12_31_2_34_18\4.jpg,"[[103.0, 115.0, 21.0, 25.0]]"
.\rgb_\C507_2017_12_31_2_34_18\5.jpg,"[[99.0, 113.0, 27.0, 30.0]]"
.\rgb_\C507_2017_12_31_2_34_18\6.jpg,"[[100.0, 116.0, 26.0, 22.0]]"
.\rgb_\C507_2017_12_31_2_34_18\7.jpg,"[[101.0, 115.0, 23.0, 24.0]]"
.\rgb_\C507_2017_12_31_2_34_18\8.jpg,"[[98.0, 110.0, 25.0, 26.0]]"
.\rgb_\C507_2017_12_31_2_34_18\9.jpg,"[[102.0, 113.0, 24.0, 33.0]]"
.\rgb_\C507_2017_12_31_2_34_18\10.jpg,"[[96.0, 106.0, 28.0, 34.0]]"
.\rgb_\C507_2017_12_31_2_34_18\11.jpg,"[[106.0, 111.0, 22.0, 33.0]]"
.\rgb_\C507_2017_12_31_2_34_18\12.jpg,"[[103.0, 114.0, 21.0, 29.0]]"
.\rgb_\C507_2017_12_31_2_34_18\13.jpg,"[[103.0, 114.0, 23.0, 29.0]]"
.\rgb_\C507_2017_12_31_2_34_18\14.jpg,"[[104.0, 109.0, 18.0, 28.0]]"
.\rgb_\C507_2017_12_31_2_34_18\15.jpg,"[[107.0, 118.0, 15.0, 22.0]]"
.\rgb_\C507_2017_12_31_2_34_18\16.jpg,"[[105.0, 115.0, 17.0, 25.0]]"
.\rgb_\C507_2017_12_31_2_34_18\17.jpg,"[[105.0, 114.0, 19.0, 24.0]]"
.\rgb_\C507_2017_12_31_2_34_18\18.jpg,"[[106.0, 111.0, 21.0, 28.0]]"
.\rgb_\C507_2017_12_31_2_34_18\19.jpg,"[[106.0, 111.0, 18.0, 30.0]]"
.\rgb_\C507_2017_12_31_2_34_18\20.jpg,"[[109.0, 111.0, 18.0, 30.0]]"
.\rgb_\C507_2017_12_31_6_34_14\1.jpg,"[[107.0, 119.0, 13.0, 20.0], [113.0, 109.0, 16.0, 12.0], [197.0, 113.0, 20.0, 16.0]]"
.\rgb_\C507_2017_12_31_6_34_14\2.jpg,"[[105.0, 118.0, 13.0, 23.0], [116.0, 108.0, 14.0, 17.0], [221.0, 119.0, 23.0, 19.0]]"
.\rgb_\C507_2017_12_31_6_34_14\3.jpg,"[[103.0, 117.0, 18.0, 22.0], [112.0, 108.0, 15.0, 13.0], [227.0, 117.0, 17.0, 24.0]]"
.\rgb_\C507_2017_12_31_6_34_14\4.jpg,"[[102.0, 118.0, 20.0, 20.0], [114.0, 110.0, 18.0, 11.0], [221.0, 118.0, 34.0, 23.0]]"
.\rgb_\C507_2017_12_31_6_34_14\5.jpg,"[[103.0, 121.0, 24.0, 20.0], [114.0, 105.0, 18.0, 17.0]]"
.\rgb_\C507_2017_12_31_6_34_14\6.jpg,"[[102.0, 122.0, 17.0, 14.0], [110.0, 108.0, 18.0, 16.0]]"
.\rgb_\C507_2017_12_31_6_34_14\7.jpg,"[[103.0, 118.0, 14.0, 22.0], [110.0, 105.0, 21.0, 20.0]]"
.\rgb_\C507_2017_12_31_6_34_14\8.jpg,"[[103.0, 118.0, 20.0, 18.0], [111.0, 107.0, 19.0, 18.0], [193.0, 108.0, 22.0, 13.0], [220.0, 117.0, 24.0, 17.0]]"
.\rgb_\C507_2017_12_31_6_34_14\9.jpg,"[[103.0, 119.0, 19.0, 20.0], [112.0, 108.0, 20.0, 16.0], [196.0, 111.0, 20.0, 11.0], [223.0, 118.0, 24.0, 20.0]]"
.\rgb_\C507_2017_12_31_6_34_14\10.jpg,"[[103.0, 115.0, 21.0, 27.0], [112.0, 108.0, 16.0, 13.0]]"
.\rgb_\C507_2017_12_31_6_34_14\11.jpg,"[[102.0, 120.0, 22.0, 17.0], [111.0, 106.0, 17.0, 19.0]]"
.\rgb_\C507_2017_12_31_6_34_14\12.jpg,"[[110.0, 111.0, 21.0, 14.0], [97.0, 120.0, 23.0, 21.0]]"
.\rgb_\C507_2017_12_31_6_34_14\13.jpg,"[[100.0, 121.0, 21.0, 17.0], [112.0, 110.0, 16.0, 11.0]]"
.\rgb_\C507_2017_12_31_6_34_14\14.jpg,"[[112.0, 108.0, 16.0, 12.0], [99.0, 121.0, 28.0, 19.0]]"
.\rgb_\C507_2017_12_31_6_34_14\15.jpg,"[[100.0, 121.0, 28.0, 22.0], [113.0, 110.0, 18.0, 12.0]]"
.\rgb_\C507_2017_12_31_6_34_14\16.jpg,"[[100.0, 121.0, 27.0, 18.0], [111.0, 108.0, 16.0, 12.0]]"
.\rgb_\C507_2017_12_31_6_34_14\17.jpg,"[[100.0, 115.0, 22.0, 30.0], [107.0, 106.0, 27.0, 15.0]]"
.\rgb_\C507_2017_12_31_6_34_14\18.jpg,"[[102.0, 116.0, 26.0, 25.0], [109.0, 106.0, 17.0, 15.0]]"
.\rgb_\C507_2017_12_31_6_34_14\19.jpg,"[[103.0, 114.0, 25.0, 26.0], [110.0, 106.0, 27.0, 20.0]]"
.\rgb_\C507_2017_12_31_6_34_14\20.jpg,"[[112.0, 106.0, 16.0, 20.0], [92.0, 118.0, 30.0, 29.0]]"
.\rgb_\C507_2017_12_31_6_54_21\1.jpg,"[[111.0, 108.0, 18.0, 13.0], [97.0, 117.0, 25.0, 23.0]]"
.\rgb_\C507_2017_12_31_6_54_21\2.jpg,"[[100.0, 120.0, 19.0, 20.0], [116.0, 110.0, 13.0, 15.0]]"
.\rgb_\C507_2017_12_31_6_54_21\3.jpg,"[[101.0, 119.0, 25.0, 26.0], [110.0, 107.0, 21.0, 15.0]]"
.\rgb_\C507_2017_12_31_6_54_21\4.jpg,"[[100.0, 116.0, 23.0, 25.0], [111.0, 108.0, 19.0, 13.0]]"
.\rgb_\C507_2017_12_31_6_54_21\5.jpg,"[[111.0, 105.0, 18.0, 20.0], [99.0, 117.0, 23.0, 22.0]]"
.\rgb_\C507_2017_12_31_6_54_21\6.jpg,"[[100.0, 115.0, 26.0, 28.0]]"
.\rgb_\C507_2017_12_31_6_54_21\7.jpg,"[[109.0, 105.0, 18.0, 17.0]]"
.\rgb_\C507_2017_12_31_6_54_21\8.jpg,"[[102.0, 120.0, 22.0, 20.0]]"
.\rgb_\C507_2017_12_31_6_54_21\9.jpg,"[[99.0, 116.0, 23.0, 29.0]]"
.\rgb_\C507_2017_12_31_6_54_21\10.jpg,"[[101.0, 119.0, 23.0, 26.0]]"
.\rgb_\C507_2017_12_31_6_54_21\11.jpg,"[[100.0, 120.0, 24.0, 23.0]]"
.\rgb_\C507_2017_12_31_6_54_21\12.jpg,"[[96.0, 117.0, 30.0, 23.0]]"
.\rgb_\C507_2017_12_31_6_54_21\13.jpg,"[[271.0, 131.0, 80.0, 35.0], [97.0, 119.0, 31.0, 21.0]]"
.\rgb_\C507_2017_12_31_6_54_21\14.jpg,"[[113.0, 105.0, 16.0, 17.0], [216.0, 126.0, 98.0, 40.0], [95.0, 116.0, 28.0, 22.0]]"
.\rgb_\C507_2017_12_31_6_54_21\15.jpg,"[[192.0, 134.0, 79.0, 36.0], [95.0, 118.0, 34.0, 22.0]]"
.\rgb_\C507_2017_12_31_6_54_21\16.jpg,"[[112.0, 108.0, 20.0, 14.0], [147.0, 138.0, 90.0, 35.0], [97.0, 119.0, 31.0, 18.0]]"
.\rgb_\C507_2017_12_31_6_54_21\17.jpg,"[[105.0, 135.0, 78.0, 34.0], [99.0, 117.0, 27.0, 22.0]]"
.\rgb_\C507_2017_12_31_6_54_21\18.jpg,"[[49.0, 134.0, 79.0, 38.0], [99.0, 118.0, 31.0, 18.0]]"
.\rgb_\C507_2017_12_31_6_54_21\19.jpg,"[[15.0, 131.0, 76.0, 43.0], [98.0, 117.0, 31.0, 19.0]]"
.\rgb_\C507_2017_12_31_6_54_21\20.jpg,"[[1.0, 129.0, 50.0, 47.0], [100.0, 119.0, 32.0, 19.0]]"
.\rgb_\C507_2017_12_31_7_14_15\1.jpg,"[[103.0, 122.0, 19.0, 17.0]]"
.\rgb_\C507_2017_12_31_7_14_15\2.jpg,"[[103.0, 122.0, 26.0, 19.0]]"
.\rgb_\C507_2017_12_31_7_14_15\3.jpg,"[[99.0, 120.0, 28.0, 21.0]]"
.\rgb_\C507_2017_12_31_7_14_15\4.jpg,"[[100.0, 114.0, 23.0, 23.0]]"
.\rgb_\C507_2017_12_31_7_14_15\5.jpg,"[[95.0, 114.0, 35.0, 30.0]]"
.\rgb_\C507_2017_12_31_7_14_15\6.jpg,"[[97.0, 119.0, 27.0, 22.0]]"
.\rgb_\C507_2017_12_31_7_14_15\7.jpg,"[[99.0, 119.0, 28.0, 27.0]]"
.\rgb_\C507_2017_12_31_7_14_15\8.jpg,"[[97.0, 118.0, 27.0, 22.0]]"
.\rgb_\C507_2017_12_31_7_14_15\9.jpg,"[[97.0, 116.0, 34.0, 28.0]]"
.\rgb_\C507_2017_12_31_7_14_15\10.jpg,"[[97.0, 115.0, 30.0, 29.0]]"
.\rgb_\C507_2017_12_31_7_14_15\11.jpg,"[[101.0, 118.0, 25.0, 21.0]]"
.\rgb_\C507_2017_12_31_7_14_15\12.jpg,"[[97.0, 116.0, 21.0, 20.0]]"
.\rgb_\C507_2017_12_31_7_14_15\13.jpg,"[[99.0, 116.0, 25.0, 26.0]]"
.\rgb_\C507_2017_12_31_7_14_15\14.jpg,"[[100.0, 116.0, 23.0, 22.0]]"
.\rgb_\C507_2017_12_31_7_14_15\15.jpg,"[[98.0, 118.0, 25.0, 32.0]]"
.\rgb_\C507_2017_12_31_7_14_15\16.jpg,"[[101.0, 116.0, 26.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_14_15\17.jpg,"[[99.0, 115.0, 29.0, 26.0]]"
.\rgb_\C507_2017_12_31_7_14_15\18.jpg,"[[95.0, 114.0, 35.0, 28.0]]"
.\rgb_\C507_2017_12_31_7_14_15\19.jpg,"[[100.0, 116.0, 23.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_14_15\20.jpg,"[[100.0, 119.0, 27.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_34_15\1.jpg,"[[206.0, 117.0, 23.0, 25.0], [42.0, 135.0, 54.0, 24.0]]"
.\rgb_\C507_2017_12_31_7_34_15\2.jpg,"[[201.0, 113.0, 30.0, 28.0], [26.0, 133.0, 65.0, 28.0], [98.0, 114.0, 26.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_34_15\3.jpg,"[[10.0, 130.0, 55.0, 34.0], [200.0, 116.0, 30.0, 22.0], [99.0, 122.0, 19.0, 18.0]]"
.\rgb_\C507_2017_12_31_7_34_15\4.jpg,"[[1.0, 125.0, 58.0, 39.0], [202.0, 112.0, 25.0, 22.0], [97.0, 120.0, 27.0, 20.0]]"
.\rgb_\C507_2017_12_31_7_34_15\5.jpg,"[[1.0, 132.0, 39.0, 35.0], [100.0, 116.0, 31.0, 25.0], [198.0, 113.0, 29.0, 26.0]]"
.\rgb_\C507_2017_12_31_7_34_15\6.jpg,"[[1.0, 134.0, 27.0, 32.0], [203.0, 117.0, 26.0, 20.0], [98.0, 121.0, 30.0, 20.0]]"
.\rgb_\C507_2017_12_31_7_34_15\7.jpg,"[[101.0, 118.0, 23.0, 22.0], [114.0, 107.0, 18.0, 18.0], [201.0, 116.0, 30.0, 22.0]]"
.\rgb_\C507_2017_12_31_7_34_15\8.jpg,"[[102.0, 123.0, 22.0, 16.0], [111.0, 106.0, 27.0, 16.0], [196.0, 117.0, 29.0, 20.0]]"
.\rgb_\C507_2017_12_31_7_34_15\9.jpg,"[[1.0, 195.0, 20.0, 44.0], [197.0, 112.0, 31.0, 21.0], [98.0, 117.0, 28.0, 21.0]]"
.\rgb_\C507_2017_12_31_7_34_15\10.jpg,"[[1.0, 190.0, 45.0, 49.0], [103.0, 121.0, 24.0, 24.0], [198.0, 110.0, 24.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_34_15\11.jpg,"[[1.0, 191.0, 62.0, 36.0], [103.0, 118.0, 24.0, 20.0], [197.0, 117.0, 27.0, 22.0]]"
.\rgb_\C507_2017_12_31_7_34_15\12.jpg,"[[1.0, 178.0, 74.0, 60.0], [195.0, 114.0, 30.0, 25.0], [99.0, 117.0, 32.0, 29.0]]"
.\rgb_\C507_2017_12_31_7_34_15\13.jpg,"[[1.0, 175.0, 89.0, 59.0], [100.0, 117.0, 27.0, 25.0], [190.0, 112.0, 35.0, 27.0]]"
.\rgb_\C507_2017_12_31_7_34_15\14.jpg,"[[1.0, 172.0, 111.0, 62.0], [103.0, 116.0, 35.0, 26.0], [188.0, 109.0, 28.0, 28.0]]"
.\rgb_\C507_2017_12_31_7_34_15\15.jpg,"[[1.0, 173.0, 108.0, 44.0], [102.0, 117.0, 22.0, 24.0], [190.0, 112.0, 36.0, 24.0]]"
.\rgb_\C507_2017_12_31_7_34_15\16.jpg,"[[102.0, 109.0, 26.0, 30.0], [10.0, 174.0, 109.0, 47.0], [187.0, 116.0, 38.0, 21.0]]"
.\rgb_\C507_2017_12_31_7_34_15\17.jpg,"[[100.0, 110.0, 24.0, 31.0], [28.0, 166.0, 101.0, 54.0]]"
.\rgb_\C507_2017_12_31_7_34_15\18.jpg,"[[187.0, 116.0, 34.0, 21.0], [26.0, 163.0, 114.0, 50.0], [97.0, 117.0, 30.0, 23.0]]"
.\rgb_\C507_2017_12_31_7_34_15\19.jpg,"[[102.0, 114.0, 29.0, 25.0], [189.0, 115.0, 33.0, 20.0], [18.0, 166.0, 119.0, 48.0]]"
.\rgb_\C507_2017_12_31_7_34_15\20.jpg,"[[179.0, 112.0, 42.0, 24.0], [31.0, 165.0, 113.0, 50.0], [97.0, 113.0, 34.0, 29.0]]"
.\rgb_\C507_2017_12_31_7_54_15\1.jpg,"[[97.0, 119.0, 26.0, 21.0]]"
.\rgb_\C507_2017_12_31_7_54_15\2.jpg,"[[98.0, 119.0, 26.0, 20.0]]"
.\rgb_\C507_2017_12_31_7_54_15\3.jpg,"[[100.0, 118.0, 24.0, 26.0]]"
.\rgb_\C507_2017_12_31_7_54_15\4.jpg,"[[100.0, 114.0, 27.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_54_15\5.jpg,"[[97.0, 115.0, 38.0, 29.0]]"
.\rgb_\C507_2017_12_31_7_54_15\6.jpg,"[[98.0, 113.0, 25.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_54_15\7.jpg,"[[94.0, 110.0, 34.0, 31.0]]"
.\rgb_\C507_2017_12_31_7_54_15\8.jpg,"[[94.0, 114.0, 30.0, 26.0]]"
.\rgb_\C507_2017_12_31_7_54_15\9.jpg,"[[97.0, 114.0, 34.0, 30.0]]"
.\rgb_\C507_2017_12_31_7_54_15\10.jpg,"[[91.0, 116.0, 38.0, 29.0]]"
.\rgb_\C507_2017_12_31_7_54_15\11.jpg,"[[98.0, 116.0, 37.0, 25.0]]"
.\rgb_\C507_2017_12_31_7_54_15\12.jpg,"[[100.0, 117.0, 30.0, 26.0]]"
.\rgb_\C507_2017_12_31_7_54_15\13.jpg,"[[97.0, 111.0, 29.0, 27.0]]"
.\rgb_\C507_2017_12_31_7_54_15\14.jpg,"[[98.0, 116.0, 30.0, 24.0]]"
.\rgb_\C507_2017_12_31_7_54_15\15.jpg,"[[99.0, 119.0, 34.0, 30.0]]"
.\rgb_\C507_2017_12_31_7_54_15\16.jpg,"[[100.0, 117.0, 27.0, 23.0]]"
.\rgb_\C507_2017_12_31_7_54_15\17.jpg,"[[100.0, 116.0, 24.0, 24.0]]"
.\rgb_\C507_2017_12_31_7_54_15\18.jpg,"[[95.0, 112.0, 35.0, 31.0]]"
.\rgb_\C507_2017_12_31_7_54_15\19.jpg,"[[100.0, 113.0, 29.0, 28.0]]"
.\rgb_\C507_2017_12_31_7_54_15\20.jpg,"[[98.0, 115.0, 30.0, 28.0]]"
.\rgb_\C507_2017_12_31_8_14_14\1.jpg,"[[100.0, 117.0, 26.0, 25.0], [146.0, 103.0, 16.0, 17.0]]"
.\rgb_\C507_2017_12_31_8_14_14\2.jpg,"[[105.0, 116.0, 22.0, 25.0], [145.0, 102.0, 14.0, 19.0]]"
.\rgb_\C507_2017_12_31_8_14_14\3.jpg,"[[142.0, 102.0, 18.0, 19.0], [95.0, 119.0, 32.0, 21.0]]"
.\rgb_\C507_2017_12_31_8_14_14\4.jpg,"[[141.0, 102.0, 24.0, 19.0], [99.0, 119.0, 27.0, 23.0]]"
.\rgb_\C507_2017_12_31_8_14_14\5.jpg,"[[100.0, 122.0, 30.0, 22.0], [143.0, 105.0, 25.0, 22.0]]"
.\rgb_\C507_2017_12_31_8_14_14\6.jpg,"[[100.0, 116.0, 24.0, 23.0], [142.0, 106.0, 23.0, 21.0]]"
.\rgb_\C507_2017_12_31_8_14_14\7.jpg,"[[98.0, 117.0, 27.0, 32.0]]"
.\rgb_\C507_2017_12_31_8_14_14\8.jpg,"[[145.0, 105.0, 22.0, 21.0], [99.0, 116.0, 25.0, 30.0]]"
.\rgb_\C507_2017_12_31_8_14_14\9.jpg,"[[147.0, 107.0, 23.0, 23.0]]"
.\rgb_\C507_2017_12_31_8_14_14\10.jpg,"[[103.0, 118.0, 24.0, 21.0], [145.0, 107.0, 25.0, 23.0]]"
.\rgb_\C507_2017_12_31_8_14_14\11.jpg,"[[103.0, 114.0, 30.0, 30.0], [142.0, 102.0, 27.0, 28.0]]"
.\rgb_\C507_2017_12_31_8_14_14\12.jpg,"[[100.0, 118.0, 24.0, 22.0], [150.0, 107.0, 21.0, 26.0]]"
.\rgb_\C507_2017_12_31_8_14_14\13.jpg,"[[140.0, 105.0, 40.0, 35.0], [98.0, 117.0, 30.0, 23.0]]"
.\rgb_\C507_2017_12_31_8_14_14\14.jpg,"[[150.0, 112.0, 18.0, 18.0], [99.0, 119.0, 32.0, 30.0]]"
.\rgb_\C507_2017_12_31_8_14_14\15.jpg,"[[98.5, 115.5, 24.0, 27.0], [149.0, 109.5, 22.5, 26.0]]"
.\rgb_\C507_2017_12_31_8_14_14\16.jpg,"[[149.0, 111.0, 24.0, 26.0], [98.0, 119.0, 26.0, 23.0]]"
.\rgb_\C507_2017_12_31_8_14_14\17.jpg,"[[151.0, 113.0, 27.0, 23.0], [98.0, 118.0, 21.0, 24.0]]"
.\rgb_\C507_2017_12_31_8_14_14\18.jpg,"[[148.0, 109.0, 26.0, 27.0], [98.0, 114.0, 25.0, 28.0]]"
